I'm at 藤沢駅南口 バスターミナル in 藤沢市 神奈川県 https://t.co/GbbzdKPLR5,2016-08-01 07:03:13,
今日は早いぜ (@ Becker's 藤沢店 in 藤沢市 神奈川県) https://t.co/vW8ecVYYae,2016-08-01 17:59:05,
立ち寄り (@ KALDI COFFEE FARM 藤沢店 in 藤沢市 神奈川県) https://t.co/KY9vOGYDf7,2016-08-01 21:39:55,
ベリーベリークロワッサン&amp;ウーロン茶黒 (@ Becker's 藤沢店 in 藤沢市 神奈川県) https://t.co/xfCvJNz3tJ https://t.co/h2Dw3ZhKpo,2016-08-02 13:37:45,
今日は新宿まで @ 藤沢駅南口 https://t.co/DEQzuHuZj4,2016-08-02 15:30:58,
I'm at 箱根そば 藤沢店 in 藤沢市 神奈川県 https://t.co/a8qVJj04nX,2016-08-03 07:39:55,
I'm at Becker's 藤沢店 in 藤沢市 神奈川県 https://t.co/V2Eey6Wleg,2016-08-03 19:18:29,
I'm at リトルマーメイド 藤沢店 in 藤沢市 神奈川県 https://t.co/YCwowU3Gef,2016-08-03 19:24:04,
I'm at リトルマーメイド 藤沢店 in 藤沢市 神奈川県 https://t.co/TgD9e80xtG,2016-08-04 18:15:25,
起伏の激しい夜でした (@ maiden of labyrinth) https://t.co/6nwWU3lTjV,2016-08-04 23:40:52,
I'm at 藤沢駅南口 バスターミナル in 藤沢市 神奈川県 https://t.co/RGSlGcQh0n,2016-08-05 07:00:26,
暑いですね〜冷やし肉おろし。（＾_＾） (@ 箱根そば 藤沢店 in 藤沢市 神奈川県) https://t.co/25npnhRuDq https://t.co/teeKxr5A5F,2016-08-05 13:17:48,
I'm at Becker's 藤沢店 in 藤沢市 神奈川県 https://t.co/uiV8Fawahd,2016-08-05 19:38:44,
朝からしっかり食べる系男子 @ ベッカーズ藤沢店 https://t.co/SfXgmGdk1M,2016-08-07 07:34:39,
昼兼晩 (@ 箱根そば 藤沢店 in 藤沢市 神奈川県) https://t.co/vvybl6cSCN,2016-08-07 17:00:58,
I'm at 藤沢駅南口 バスターミナル in 藤沢市 神奈川県 https://t.co/Rt6x9uYnpt,2016-08-07 18:01:30,
今夜はここで(^^) 豚丼セットとビールで(^^)/,2016-08-07 19:12:20,
I'm at Becker's 藤沢店 in 藤沢市 神奈川県 https://t.co/5UpQmpmvgj,2016-08-09 07:37:25,
I'm at Becker's 藤沢店 in 藤沢市 神奈川県 https://t.co/RxdGqVXyO4,2016-08-09 21:01:42,
I'm at 箱根そば 藤沢店 in 藤沢市 神奈川県 https://t.co/0ulTWw6lc9,2016-08-10 06:41:33,
I'm at 藤沢駅南口 バスターミナル in 藤沢市 神奈川県 https://t.co/VUxY4zgw4R,2016-08-10 06:42:08,
エビ天はサービスね。（＾_＾） (@ 箱根そば 藤沢店 in 藤沢市 神奈川県) https://t.co/vZc7cUPEyt https://t.co/8BGVZmiPwd,2016-08-10 12:55:34,
I'm at 箱根そば 藤沢店 in 藤沢市 神奈川県 https://t.co/kdXn8T7slG,2016-10-07 06:53:28,
I'm at 藤沢駅南口 バスターミナル in 藤沢市 神奈川県 https://t.co/cNuAYsUOhL,2016-10-07 06:53:59,
10月7日(金)。会社帰りに一人で食事。Kindleで萩原浩の本を買って読む。三崎港直送 天然まぐろの巴丼とごまそばのセット。美味しい @ 北陸そば高田屋 https://t.co/berdyYSJlb,2016-10-07 19:14:18,
夜の街へ〜 (@ 藤沢駅南口ロータリー) https://t.co/MnW36iCN4O,2016-10-08 18:29:41,
I'm at リエール藤沢 in 藤沢市 神奈川県 https://t.co/9HL02hKv6z,2016-10-08 19:06:09,
ちっちゃいアンプ持って大船へ。22時から大船JAMでライブ。近いっていいなぁー。 @ 藤沢駅南口 https://t.co/ez6StzXJjj,2016-10-09 21:08:33,
