Chill everything is going to be ok. You are destined for something… https://t.co/1pVJcUnJsN,2016-08-01 11:01:09,
85 - @frenchmontana _ 生オチョ聞けた〜でけ〜,2016-08-01 16:01:08,
,2016-08-01 18:52:26,
刺身(76.07%) 海鮮丼(21.57%) 寿司(1.85%) ちらし寿司(0.51%) たたき(0.00%) https://t.co/iRBHQAtSaM,2016-08-02 15:30:37,
【再入荷！】外履きできるルームシューズとして人気のAUTTAA/アウッタのレザースリッポンが本日再入荷！！#AUTTAA @ SHELTER https://t.co/PLoxJZgPxz,2016-08-02 16:01:15,
さぁ、帰ろう。今日はもう閉店。 @ 東海道線 https://t.co/bM2BSBxvdu,2016-08-02 16:26:47,
I'm at 東京名物 油そば専門店 油や 新橋烏森口店 in 港区 東京都 https://t.co/5Sk2tq1vUI,2016-08-02 23:32:52,
2016-08-03 朝 morning #japan #cloud #ohayo #morning #sky #sora… https://t.co/t7uvtSQbAP,2016-08-03 08:14:36,
I'm at JR 新橋駅 横須賀線地下1-2番線ホーム - @jreast_official in 港区 東京都 https://t.co/XnccBgIRaf,2016-08-03 09:26:47,
I'm at 上野東京ライン 新橋駅 (Ueno-Tokyo Line  Shimbashi Sta.) in 港区 東京都 https://t.co/mke22HSmYY,2016-08-04 08:40:27,
I'm at JR 新橋駅 3-4番線ホーム - @jreast_official in 港区 東京都 https://t.co/1mE4gBNAy5,2016-08-04 19:00:38,
I'm at JR 新橋駅 烏森口 in 港区 東京都 https://t.co/p4OsOWcm7o,2016-08-04 19:36:33,
やっぱりみんないい人でした。集まってくれてありがとう(^ ^)#もりぞー #退職祝い @ Shimbashi Station https://t.co/QqbULLn8Up,2016-08-04 23:35:26,
I'm at JR 新橋駅 横須賀線地下1-2番線ホーム - @jreast_official in 港区 東京都 https://t.co/eMnGJ4bDGE,2016-08-05 08:58:13,
I'm at JR 山手線 新橋駅 in 港区 東京都 https://t.co/lduTSnPrlS,2016-08-05 10:28:05,
Just posted a photo @ Shimbashi Station https://t.co/eqPhs6SRJF,2016-08-05 10:37:24,
I'm at JR 新橋駅 3-4番線ホーム - @jreast_official in 港区 東京都 https://t.co/snzvDjelbf,2016-08-05 12:33:10,
I'm at 東京名物 油そば専門店 油や 新橋烏森口店 in 港区 東京都 https://t.co/Op6TlEdhN1,2016-08-05 12:34:46,
白いよ〜#イマソラ #shinbashi #tokyo #japan @ Shimbashi Station https://t.co/G9eSuugPuO,2016-08-05 14:55:11,
I'm at JR 新橋駅 3-4番線ホーム - @jreast_official in 港区 東京都 https://t.co/DoB3HMSUGm,2016-08-05 18:33:26,
