今日の同伴はミカ。見かけたらよろしくね♪ #BSAF2016 (@ Higashi-?me Station - @jreast_official in 青梅市 東京都) https://t.co/U9h3h113Cq https://t.co/iwtSrMy77P,2016-08-06 05:47:27,
2日間頑張ったミカへのご褒美にリンゴ買ったよ♪ (@ マルフジ 東青梅店 in 青梅市 東京都) https://t.co/cMrjyVFa5t,2016-08-07 21:33:39,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/M6pxHDYdzp,2016-08-08 09:25:29,
白線の内側まで下がってお待ちください！ (@ Higashi-?me Station - @jreast_official in 青梅市 東京都) https://t.co/uRQ108ps0w https://t.co/vVnUxAHZjB,2016-08-09 12:27:59,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/2PIIVIEITB,2016-08-10 13:37:32,
通過 (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/VFXSvJXAz8,2016-10-08 19:42:03,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/8K6pBM9JPV,2016-10-12 13:20:59,
あれ、こっちは雨降ったんだ (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/pDzRIe0l21 https://t.co/jylVw3pAOF,2016-10-17 00:06:01,
上り線約7分遅れ (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/LVCqWoWr92,2016-10-22 09:33:53,
僻地 (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/TXKKmShoxR,2016-10-22 12:28:28,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/3yVTQtW2cK,2016-10-23 07:14:45,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/GEYVV6QL9m,2016-10-23 14:36:00,
（＾ω＾） (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/mCV8qWoUPh,2016-10-23 18:01:19,
無事に下車♪ (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/nKsB7LiGCC https://t.co/L6wwRhj21O,2016-10-24 23:33:18,
おや、こんなところに (@ マルフジ 東青梅店 in 青梅市 東京都) https://t.co/Lt39arNMcH https://t.co/mHtW1MILIi,2016-10-25 19:49:36,
I'm at 東青梅駅 - @jreast_official in 青梅市 東京都 https://t.co/l5yTsigzf6,2016-10-26 17:55:48,
文鳥まつりなの撤収へ！ (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/qPhwNFnI0a,2016-10-27 14:20:09,
無事下車！ (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/tuD6FFbWeq https://t.co/ZUs1uDwA9m,2016-10-27 18:25:02,
シャワーだけじゃ寒くなってきたね (@ 東青梅駅 - @jreast_official in 青梅市 東京都) https://t.co/0oRHYK2Jvb,2016-10-28 06:02:07,
